n, F
8266,-25.2912014004
8267,-25.2926236316
8268,-25.2940457779
8269,-25.2954678395
8270,-25.2968898165
8271,-25.2983117092
8272,-25.2997335177
8273,-25.3011552424
8274,-25.3025768832
8275,-25.3039984406
8276,-25.3054199145
8277,-25.3068413054
8278,-25.3082626133
8279,-25.3096838384
8280,-25.311104981
8281,-25.3125260413
8282,-25.3139470193
8283,-25.3153679154
8284,-25.3167887298
8285,-25.3182094626
8286,-25.319630114
8287,-25.3210506842
8288,-25.3224711734
8289,-25.3238915818
8290,-25.3253119097
8291,-25.3267321571
8292,-25.3281523243
8293,-25.3295724115
8294,-25.3309924189
8295,-25.3324123467
8296,-25.333832195
8297,-25.3352519641
8298,-25.3366716541
8299,-25.3380912652
8300,-25.3395107977
8301,-25.3409302517
8302,-25.3423496274
8303,-25.343768925
8304,-25.3451881448
8305,-25.3466072868
8306,-25.3480263512
8307,-25.3494453384
8308,-25.3508642484
8309,-25.3522830814
8310,-25.3537018377
8311,-25.3551205174
8312,-25.3565391207
8313,-25.3579576478
8314,-25.3593760988
8315,-25.3607944741
8316,-25.3622127737
8317,-25.3636309979
8318,-25.3650491468
8319,-25.3664672207
8320,-25.3678852196
8321,-25.3693031439
8322,-25.3707209936
8323,-25.372138769
8324,-25.3735564703
8325,-25.3749740976
8326,-25.3763916511
8327,-25.3778091311
8328,-25.3792265376
8329,-25.3806438709
8330,-25.3820611312
8331,-25.3834783187
8332,-25.3848954335
8333,-25.3863124758
8334,-25.3877294458
8335,-25.3891463438
8336,-25.3905631697
8337,-25.391979924
8338,-25.3933966067
8339,-25.394813218
8340,-25.3962297581
8341,-25.3976462272
8342,-25.3990626255
8343,-25.4004789531
8344,-25.4018952103
8345,-25.4033113972
8346,-25.404727514
8347,-25.4061435609
8348,-25.407559538
8349,-25.4089754456
8350,-25.4103912838
8351,-25.4118070528
8352,-25.4132227528
8353,-25.414638384
8354,-25.4160539465
8355,-25.4174694406
8356,-25.4188848663
8357,-25.420300224
8358,-25.4217155137
8359,-25.4231307357
8360,-25.4245458901
8361,-25.4259609771
8362,-25.4273759969
8363,-25.4287909496
8364,-25.4302058356
8365,-25.4316206548
8366,-25.4330354075
8367,-25.434450094
8368,-25.4358647143
8369,-25.4372792686
8370,-25.4386937571
8371,-25.4401081801
8372,-25.4415225376
8373,-25.4429368299
8374,-25.4443510571
8375,-25.4457652194
8376,-25.447179317
8377,-25.44859335
8378,-25.4500073187
8379,-25.4514212232
8380,-25.4528350637
8381,-25.4542488404
8382,-25.4556625534
8383,-25.457076203
8384,-25.4584897893
8385,-25.4599033124
8386,-25.4613167726
8387,-25.46273017
8388,-25.4641435049
8389,-25.4655567773
8390,-25.4669699874
8391,-25.4683831356
8392,-25.4697962218
8393,-25.4712092463
8394,-25.4726222093
8395,-25.4740351109
8396,-25.4754479513
8397,-25.4768607308
8398,-25.4782734494
8399,-25.4796861073
8400,-25.4810987048
8401,-25.4825112419
8402,-25.4839237189
8403,-25.485336136
8404,-25.4867484933
8405,-25.488160791
8406,-25.4895730292
8407,-25.4909852082
8408,-25.4923973281
8409,-25.4938093891
8410,-25.4952213914
8411,-25.4966333351
8412,-25.4980452204
8413,-25.4994570475
8414,-25.5008688166
8415,-25.5022805278
8416,-25.5036921814
8417,-25.5051037774
8418,-25.5065153161
8419,-25.5079267976
8420,-25.5093382222
8421,-25.5107495899
8422,-25.512160901
8423,-25.5135721556
8424,-25.514983354
8425,-25.5163944962
8426,-25.5178055825
8427,-25.519216613
8428,-25.5206275879
8429,-25.5220385074
8430,-25.5234493717
8431,-25.5248601809
8432,-25.5262709352
8433,-25.5276816347
8434,-25.5290922797
8435,-25.5305028704
8436,-25.5319134068
8437,-25.5333238892
8438,-25.5347343178
8439,-25.5361446926
8440,-25.537555014
8441,-25.538965282
8442,-25.5403754969
8443,-25.5417856588
8444,-25.5431957679
8445,-25.5446058243
8446,-25.5460158283
8447,-25.54742578
8448,-25.5488356795
8449,-25.5502455272
8450,-25.551655323
8451,-25.5530650673
8452,-25.5544747601
8453,-25.5558844017
8454,-25.5572939922
8455,-25.5587035319
8456,-25.5601130208
8457,-25.5615224591
8458,-25.5629318471
8459,-25.5643411848
8460,-25.5657504726
8461,-25.5671597105
8462,-25.5685688987
8463,-25.5699780374
8464,-25.5713871267
8465,-25.5727961669
8466,-25.5742051581
8467,-25.5756141005
8468,-25.5770229943
8469,-25.5784318396
8470,-25.5798406366
8471,-25.5812493855
8472,-25.5826580865
8473,-25.5840667397
8474,-25.5854753453
8475,-25.5868839035
8476,-25.5882924144
8477,-25.5897008783
8478,-25.5911092953
8479,-25.5925176655
8480,-25.5939259892
8481,-25.5953342666
8482,-25.5967424977
8483,-25.5981506829
8484,-25.5995588221
8485,-25.6009669158
8486,-25.6023749639
8487,-25.6037829667
8488,-25.6051909243
8489,-25.606598837
8490,-25.6080067048
8491,-25.6094145281
8492,-25.6108223069
8493,-25.6122300414
8494,-25.6136377318
8495,-25.6150453784
8496,-25.6164529811
8497,-25.6178605403
8498,-25.6192680561
8499,-25.6206755287
8500,-25.6220829582
8501,-25.6234903448
8502,-25.6248976888
8503,-25.6263049902
8504,-25.6277122493
8505,-25.6291194663
8506,-25.6305266412
8507,-25.6319337743
8508,-25.6333408658
8509,-25.6347479158
8510,-25.6361549245
8511,-25.6375618921
8512,-25.6389688188
8513,-25.6403757047
8514,-25.64178255
8515,-25.643189355
8516,-25.6445961196
8517,-25.6460028443
8518,-25.647409529
8519,-25.6488161741
8520,-25.6502227796
8521,-25.6516293457
8522,-25.6530358727
8523,-25.6544423607
8524,-25.6558488099
8525,-25.6572552204
8526,-25.6586615925
8527,-25.6600679263
8528,-25.6614742219
8529,-25.6628804796
8530,-25.6642866996
8531,-25.665692882
8532,-25.6670990269
8533,-25.6685051347
8534,-25.6699112054
8535,-25.6713172392
8536,-25.6727232363
8537,-25.6741291969
8538,-25.6755351212
8539,-25.6769410093
8540,-25.6783468614
8541,-25.6797526777
8542,-25.6811584584
8543,-25.6825642036
8544,-25.6839699135
8545,-25.6853755884
8546,-25.6867812283
8547,-25.6881868335
8548,-25.6895924041
8549,-25.6909979403
8550,-25.6924034423
8551,-25.6938089103
8552,-25.6952143445
8553,-25.6966197449
8554,-25.6980251119
8555,-25.6994304455
8556,-25.7008357461
8557,-25.7022410136
8558,-25.7036462484
8559,-25.7050514505
8560,-25.7064566203
8561,-25.7078617578
8562,-25.7092668632
8563,-25.7106719367
8564,-25.7120769786
8565,-25.7134819889
8566,-25.7148869678
8567,-25.7162919156
8568,-25.7176968323
8569,-25.7191017183
8570,-25.7205065736
8571,-25.7219113985
8572,-25.723316193
8573,-25.7247209575
8574,-25.7261256921
8575,-25.7275303969
8576,-25.7289350721
8577,-25.730339718
8578,-25.7317443346
8579,-25.7331489223
8580,-25.7345534811
8581,-25.7359580112
8582,-25.7373625128
8583,-25.7387669861
8584,-25.7401714313
8585,-25.7415758485
8586,-25.742980238
8587,-25.7443845998
8588,-25.7457889343
8589,-25.7471932415
8590,-25.7485975217
8591,-25.750001775
8592,-25.7514060016
8593,-25.7528102016
8594,-25.7542143754
8595,-25.755618523
8596,-25.7570226446
8597,-25.7584267404
8598,-25.7598308105
8599,-25.7612348553
8600,-25.7626388748
8601,-25.7640428692
8602,-25.7654468387
8603,-25.7668507834
8604,-25.7682547037
8605,-25.7696585995
8606,-25.7710624712
8607,-25.7724663189
8608,-25.7738701427
8609,-25.7752739429
8610,-25.7766777196
8611,-25.7780814731
8612,-25.7794852034
8613,-25.7808889108
8614,-25.7822925955
8615,-25.7836962575
8616,-25.7850998972
8617,-25.7865035147
8618,-25.7879071101
8619,-25.7893106837
8620,-25.7907142356
8621,-25.7921177659
8622,-25.793521275
8623,-25.7949247629
8624,-25.7963282299
8625,-25.7977316761
8626,-25.7991351017
8627,-25.8005385068
8628,-25.8019418917
8629,-25.8033452565
8630,-25.8047486015
8631,-25.8061519267
8632,-25.8075552324
8633,-25.8089585187
8634,-25.8103617858
8635,-25.811765034
8636,-25.8131682633
8637,-25.814571474
8638,-25.8159746662
8639,-25.8173778401
8640,-25.8187809959
8641,-25.8201841337
8642,-25.8215872539
8643,-25.8229903564
8644,-25.8243934415
8645,-25.8257965094
8646,-25.8271995602
8647,-25.8286025942
8648,-25.8300056115
8649,-25.8314086122
8650,-25.8328115966
8651,-25.8342145649
8652,-25.8356175171
8653,-25.8370204535
8654,-25.8384233743
8655,-25.8398262797
8656,-25.8412291697
8657,-25.8426320447
8658,-25.8440349046
8659,-25.8454377499
8660,-25.8468405805
8661,-25.8482433968
8662,-25.8496461988
8663,-25.8510489867
8664,-25.8524517608
8665,-25.8538545212
8666,-25.855257268
8667,-25.8566600014
8668,-25.8580627217
8669,-25.8594654289
8670,-25.8608681233
8671,-25.8622708051
8672,-25.8636734743
8673,-25.8650761313
8674,-25.866478776
8675,-25.8678814088
8676,-25.8692840298
8677,-25.8706866392
8678,-25.8720892371
8679,-25.8734918237
8680,-25.8748943992
8681,-25.8762969638
8682,-25.8776995176
8683,-25.8791020608
8684,-25.8805045936
8685,-25.8819071161
8686,-25.8833096285
8687,-25.884712131
8688,-25.8861146238
8689,-25.8875171069
8690,-25.8889195807
8691,-25.8903220452
8692,-25.8917245007
8693,-25.8931269473
8694,-25.8945293851
8695,-25.8959318144
8696,-25.8973342352
8697,-25.8987366479
8698,-25.9001390525
8699,-25.9015414491
8700,-25.9029438381
8701,-25.9043462195
8702,-25.9057485935
8703,-25.9071509603
8704,-25.9085533201
8705,-25.9099556729
8706,-25.911358019
8707,-25.9127603585
8708,-25.9141626917
8709,-25.9155650186
8710,-25.9169673395
8711,-25.9183696544
8712,-25.9197719636
8713,-25.9211742672
8714,-25.9225765654
8715,-25.9239788584
8716,-25.9253811462
8717,-25.9267834292
8718,-25.9281857073
8719,-25.9295879809
8720,-25.93099025
8721,-25.9323925149
8722,-25.9337947756
8723,-25.9351970323
8724,-25.9365992853
8725,-25.9380015346
8726,-25.9394037804
8727,-25.9408060229
8728,-25.9422082623
8729,-25.9436104986
8730,-25.9450127321
8731,-25.9464149628
8732,-25.9478171911
8733,-25.9492194169
8734,-25.9506216406
8735,-25.9520238621
8736,-25.9534260818
8737,-25.9548282997
8738,-25.956230516
8739,-25.9576327308
8740,-25.9590349444
8741,-25.9604371568
8742,-25.9618393682
8743,-25.9632415787
8744,-25.9646437886
8745,-25.966045998
8746,-25.967448207
8747,-25.9688504157
8748,-25.9702526244
8749,-25.9716548331
8750,-25.973057042
8751,-25.9744592513
8752,-25.9758614612
8753,-25.9772636717
8754,-25.978665883
8755,-25.9800680952
8756,-25.9814703086
8757,-25.9828725232
8758,-25.9842747392
8759,-25.9856769568
8760,-25.987079176
8761,-25.9884813971
8762,-25.9898836202
8763,-25.9912858454
8764,-25.9926880728
8765,-25.9940903027
8766,-25.9954925351
8767,-25.9968947702
8768,-25.9982970081
8769,-25.999699249
8770,-26.001101493
8771,-26.0025037402
8772,-26.0039059909
8773,-26.0053082451
8774,-26.0067105029
8775,-26.0081127645
8776,-26.0095150301
8777,-26.0109172998
8778,-26.0123195737
8779,-26.0137218519
8780,-26.0151241346
8781,-26.0165264219
8782,-26.017928714
8783,-26.019331011
8784,-26.020733313
8785,-26.0221356201
8786,-26.0235379325
8787,-26.0249402503
8788,-26.0263425737
8789,-26.0277449028
8790,-26.0291472376
8791,-26.0305495784
8792,-26.0319519252
8793,-26.0333542783
8794,-26.0347566376
8795,-26.0361590034
8796,-26.0375613757
8797,-26.0389637548
8798,-26.0403661406
8799,-26.0417685334
8800,-26.0431709333
8801,-26.0445733404
8802,-26.0459757547
8803,-26.0473781765
8804,-26.0487806059
8805,-26.0501830429
8806,-26.0515854877
8807,-26.0529879404
8808,-26.0543904012
8809,-26.0557928701
8810,-26.0571953473
8811,-26.0585978328
8812,-26.0600003269
8813,-26.0614028295
8814,-26.062805341
8815,-26.0642078612
8816,-26.0656103904
8817,-26.0670129287
8818,-26.0684154762
8819,-26.0698180329
8820,-26.0712205991
8821,-26.0726231748
8822,-26.0740257601
8823,-26.0754283551
8824,-26.07683096
8825,-26.0782335749
8826,-26.0796361998
8827,-26.0810388349
8828,-26.0824414802
8829,-26.083844136
8830,-26.0852468022
8831,-26.086649479
8832,-26.0880521665
8833,-26.0894548648
8834,-26.0908575739
8835,-26.0922602941
8836,-26.0936630254
8837,-26.0950657679
8838,-26.0964685216
8839,-26.0978712868
8840,-26.0992740635
8841,-26.1006768517
8842,-26.1020796517
8843,-26.1034824634
8844,-26.104885287
8845,-26.1062881226
8846,-26.1076909702
8847,-26.10909383
8848,-26.1104967021
8849,-26.1118995865
8850,-26.1133024833
8851,-26.1147053927
8852,-26.1161083146
8853,-26.1175112493
8854,-26.1189141968
8855,-26.1203171572
8856,-26.1217201305
8857,-26.1231231169
8858,-26.1245261164
8859,-26.1259291291
8860,-26.1273321552
8861,-26.1287351946
8862,-26.1301382476
8863,-26.1315413141
8864,-26.1329443942
8865,-26.134347488
8866,-26.1357505957
8867,-26.1371537172
8868,-26.1385568527
8869,-26.1399600022
8870,-26.1413631658
8871,-26.1427663436
8872,-26.1441695357
8873,-26.1455727421
8874,-26.146975963
8875,-26.1483791983
8876,-26.1497824482
8877,-26.1511857127
8878,-26.1525889919
8879,-26.1539922859
8880,-26.1553955948
8881,-26.1567989186
8882,-26.1582022573
8883,-26.1596056111
8884,-26.16100898
8885,-26.1624123642
8886,-26.1638157635
8887,-26.1652191782
8888,-26.1666226083
8889,-26.1680260538
8890,-26.1694295148
8891,-26.1708329914
8892,-26.1722364837
8893,-26.1736399916
8894,-26.1750435153
8895,-26.1764470548
8896,-26.1778506102
8897,-26.1792541815
8898,-26.1806577688
8899,-26.1820613722
8900,-26.1834649916
8901,-26.1848686272
8902,-26.1862722791
8903,-26.1876759472
8904,-26.1890796316
8905,-26.1904833324
8906,-26.1918870497
8907,-26.1932907834
8908,-26.1946945337
8909,-26.1960983005
8910,-26.197502084
8911,-26.1989058841
8912,-26.200309701
8913,-26.2017135346
8914,-26.2031173851
8915,-26.2045212525
8916,-26.2059251367
8917,-26.2073290379
8918,-26.2087329562
8919,-26.2101368915
8920,-26.2115408438
8921,-26.2129448133
8922,-26.2143488
8923,-26.2157528039
8924,-26.2171568251
8925,-26.2185608635
8926,-26.2199649193
8927,-26.2213689925
8928,-26.2227730831
8929,-26.2241771911
8930,-26.2255813166
8931,-26.2269854596
8932,-26.2283896202
8933,-26.2297937984
8934,-26.2311979943
8935,-26.2326022077
8936,-26.2340064389
8937,-26.2354106878
8938,-26.2368149545
8939,-26.2382192389
8940,-26.2396235412
8941,-26.2410278614
8942,-26.2424321994
8943,-26.2438365553
8944,-26.2452409291
8945,-26.246645321
8946,-26.2480497308
8947,-26.2494541586
8948,-26.2508586045
8949,-26.2522630685
8950,-26.2536675505
8951,-26.2550720507
8952,-26.256476569
8953,-26.2578811055
8954,-26.2592856602
8955,-26.2606902331
8956,-26.2620948242
8957,-26.2634994336
8958,-26.2649040613
8959,-26.2663087072
8960,-26.2677133715
8961,-26.2691180541
8962,-26.2705227551
8963,-26.2719274744
8964,-26.2733322122
8965,-26.2747369683
8966,-26.2761417429
8967,-26.2775465359
8968,-26.2789513474
8969,-26.2803561773
8970,-26.2817610257
8971,-26.2831658926
8972,-26.2845707781
8973,-26.2859756821
8974,-26.2873806046
8975,-26.2887855456
8976,-26.2901905053
8977,-26.2915954835
8978,-26.2930004803
8979,-26.2944054957
8980,-26.2958105297
8981,-26.2972155823
8982,-26.2986206535
8983,-26.3000257434
8984,-26.301430852
8985,-26.3028359792
8986,-26.304241125
8987,-26.3056462896
8988,-26.3070514728
8989,-26.3084566747
8990,-26.3098618953
8991,-26.3112671345
8992,-26.3126723925
8993,-26.3140776692
8994,-26.3154829646
8995,-26.3168882788
8996,-26.3182936116
8997,-26.3196989632
8998,-26.3211043335
8999,-26.3225097226
9000,-26.3239151304
9001,-26.3253205569
9002,-26.3267260022
9003,-26.3281314662
9004,-26.3295369489
9005,-26.3309424504
9006,-26.3323479707
9007,-26.3337535097
9008,-26.3351590675
9009,-26.336564644
9010,-26.3379702392
9011,-26.3393758533
9012,-26.340781486
9013,-26.3421871376
9014,-26.3435928078
9015,-26.3449984969
9016,-26.3464042046
9017,-26.3478099312
9018,-26.3492156764
9019,-26.3506214405
9020,-26.3520272232
9021,-26.3534330247
9022,-26.354838845
9023,-26.3562446839
9024,-26.3576505417
9025,-26.3590564181
9026,-26.3604623133
9027,-26.3618682272
9028,-26.3632741598
9029,-26.3646801111
9030,-26.3660860812
9031,-26.3674920699
9032,-26.3688980774
9033,-26.3703041036
9034,-26.3717101485
9035,-26.373116212
9036,-26.3745222943
9037,-26.3759283952
9038,-26.3773345149
9039,-26.3787406532
9040,-26.3801468102
9041,-26.3815529858
9042,-26.3829591802
9043,-26.3843653932
9044,-26.3857716248
9045,-26.3871778751
9046,-26.388584144
9047,-26.3899904316
9048,-26.3913967378
9049,-26.3928030627
9050,-26.3942094062
9051,-26.3956157683
9052,-26.397022149
9053,-26.3984285484
9054,-26.3998349663
9055,-26.4012414029
9056,-26.402647858
9057,-26.4040543318
9058,-26.4054608241
9059,-26.406867335
9060,-26.4082738645
9061,-26.4096804126
9062,-26.4110869793
9063,-26.4124935645
9064,-26.4139001683
9065,-26.4153067906
9066,-26.4167134315
9067,-26.418120091
9068,-26.419526769
9069,-26.4209334655
9070,-26.4223401806
9071,-26.4237469143
9072,-26.4251536664
9073,-26.4265604371
9074,-26.4279672263
9075,-26.4293740341
9076,-26.4307808604
9077,-26.4321877052
9078,-26.4335945685
9079,-26.4350014503
9080,-26.4364083506
9081,-26.4378152695
9082,-26.4392222068
9083,-26.4406291627
9084,-26.4420361371
9085,-26.44344313
9086,-26.4448501413
9087,-26.4462571712
9088,-26.4476642196
9089,-26.4490712865
9090,-26.4504783719
9091,-26.4518854758
9092,-26.4532925982
9093,-26.4546997391
9094,-26.4561068985
9095,-26.4575140765
9096,-26.4589212729
9097,-26.4603284878
9098,-26.4617357213
9099,-26.4631429733
9100,-26.4645502437
9101,-26.4659575328
9102,-26.4673648403
9103,-26.4687721663
9104,-26.4701795109
9105,-26.471586874
9106,-26.4729942557
9107,-26.4744016559
9108,-26.4758090746
9109,-26.4772165119
9110,-26.4786239678
9111,-26.4800314422
9112,-26.4814389352
9113,-26.4828464468
9114,-26.4842539769
9115,-26.4856615257
9116,-26.487069093
9117,-26.488476679
9118,-26.4898842836
9119,-26.4912919068
9120,-26.4926995486
9121,-26.4941072091
9122,-26.4955148882
9123,-26.496922586
9124,-26.4983303025
9125,-26.4997380377
9126,-26.5011457915
9127,-26.5025535641
9128,-26.5039613554
9129,-26.5053691654
9130,-26.5067769942
9131,-26.5081848417
9132,-26.509592708
9133,-26.5110005931
9134,-26.512408497
9135,-26.5138164197
9136,-26.5152243613
9137,-26.5166323217
9138,-26.5180403009
9139,-26.5194482991
9140,-26.5208563162
9141,-26.5222643521
9142,-26.523672407
9143,-26.5250804809
9144,-26.5264885738
9145,-26.5278966856
9146,-26.5293048164
9147,-26.5307129663
9148,-26.5321211353
9149,-26.5335293233
9150,-26.5349375304
9151,-26.5363457567
9152,-26.537754002
9153,-26.5391622666
9154,-26.5405705503
9155,-26.5419788533
9156,-26.5433871755
9157,-26.544795517
9158,-26.5462038777
9159,-26.5476122578
9160,-26.5490206572
9161,-26.550429076
9162,-26.5518375142
9163,-26.5532459718
9164,-26.5546544488
9165,-26.5560629454
9166,-26.5574714614
9167,-26.558879997
9168,-26.5602885522
9169,-26.5616971269
9170,-26.5631057213
9171,-26.5645143354
9172,-26.5659229692
9173,-26.5673316227
9174,-26.5687402959
9175,-26.570148989
9176,-26.5715577019
9177,-26.5729664346
9178,-26.5743751873
9179,-26.5757839599
9180,-26.5771927524
9181,-26.578601565
9182,-26.5800103976
9183,-26.5814192503
9184,-26.5828281231
9185,-26.5842370161
9186,-26.5856459293
9187,-26.5870548627
9188,-26.5884638164
9189,-26.5898727905
9190,-26.5912817848
9191,-26.5926907996
9192,-26.5940998348
9193,-26.5955088905
9194,-26.5969179668
9195,-26.5983270636
9196,-26.599736181
9197,-26.6011453191
9198,-26.6025544779
9199,-26.6039636574
9200,-26.6053728577
9201,-26.6067820789
9202,-26.6081913209
9203,-26.6096005839
9204,-26.6110098679
9205,-26.6124191729
9206,-26.6138284989
9207,-26.6152378461
9208,-26.6166472145
9209,-26.618056604
9210,-26.6194660149
9211,-26.6208754471
9212,-26.6222849006
9213,-26.6236943756
9214,-26.625103872
9215,-26.62651339
9216,-26.6279229295
9217,-26.6293324907
9218,-26.6307420736
9219,-26.6321516782
9220,-26.6335613045
9221,-26.6349709528
9222,-26.6363806229
9223,-26.637790315
9224,-26.6392000291
9225,-26.6406097653
9226,-26.6420195235
9227,-26.643429304
9228,-26.6448391067
9229,-26.6462489317
9230,-26.647658779
9231,-26.6490686488
9232,-26.650478541
9233,-26.6518884557
9234,-26.653298393
9235,-26.654708353
9236,-26.6561183356
9237,-26.6575283411
9238,-26.6589383693
9239,-26.6603484204
9240,-26.6617584945
9241,-26.6631685915
9242,-26.6645787116
9243,-26.6659888549
9244,-26.6673990213
9245,-26.668809211
9246,-26.6702194239
9247,-26.6716296603
9248,-26.6730399201
9249,-26.6744502033
9250,-26.6758605102
9251,-26.6772708406
9252,-26.6786811948
9253,-26.6800915727
9254,-26.6815019744
9255,-26.6829123999
9256,-26.6843228495
9257,-26.685733323
9258,-26.6871438206
9259,-26.6885543423
9260,-26.6899648882
9261,-26.6913754584
9262,-26.6927860529
9263,-26.6941966718
9264,-26.6956073152
9265,-26.6970179831
9266,-26.6984286756
9267,-26.6998393927
9268,-26.7012501346
9269,-26.7026609012
9270,-26.7040716927
9271,-26.7054825091
9272,-26.7068933505
9273,-26.7083042169
9274,-26.7097151085
9275,-26.7111260252
9276,-26.7125369672
9277,-26.7139479345
9278,-26.7153589272
9279,-26.7167699453
9280,-26.718180989
9281,-26.7195920582
9282,-26.7210031531
9283,-26.7224142736
9284,-26.72382542
9285,-26.7252365921
9286,-26.7266477902
9287,-26.7280590143
9288,-26.7294702644
9289,-26.7308815406
9290,-26.7322928429
9291,-26.7337041715
9292,-26.7351155264
9293,-26.7365269077
9294,-26.7379383154
9295,-26.7393497495
9296,-26.7407612103
9297,-26.7421726976
9298,-26.7435842117
9299,-26.7449957524
9300,-26.74640732
9301,-26.7478189145
9302,-26.7492305359
9303,-26.7506421843
9304,-26.7520538598
9305,-26.7534655624
9306,-26.7548772921
9307,-26.7562890492
9308,-26.7577008335
9309,-26.7591126452
9310,-26.7605244843
9311,-26.761936351
9312,-26.7633482451
9313,-26.7647601669
9314,-26.7661721164
9315,-26.7675840936
9316,-26.7689960986
9317,-26.7704081314
9318,-26.7718201922
9319,-26.7732322809
9320,-26.7746443976
9321,-26.7760565424
9322,-26.7774687153
9323,-26.7788809164
9324,-26.7802931458
9325,-26.7817054034
9326,-26.7831176894
9327,-26.7845300038
9328,-26.7859423467
9329,-26.7873547181
9330,-26.788767118
9331,-26.7901795466
9332,-26.7915920038
9333,-26.7930044897
9334,-26.7944170044
9335,-26.7958295479
9336,-26.7972421203
9337,-26.7986547216
9338,-26.8000673518
9339,-26.8014800111
9340,-26.8028926994
9341,-26.8043054167
9342,-26.8057181633
9343,-26.807130939
9344,-26.8085437439
9345,-26.8099565781
9346,-26.8113694416
9347,-26.8127823345
9348,-26.8141952568
9349,-26.8156082085
9350,-26.8170211896
9351,-26.8184342003
9352,-26.8198472405
9353,-26.8212603103
9354,-26.8226734097
9355,-26.8240865387
9356,-26.8254996975
9357,-26.8269128859
9358,-26.8283261042
9359,-26.8297393521
9360,-26.8311526299
9361,-26.8325659376
9362,-26.8339792751
9363,-26.8353926425
9364,-26.8368060398
9365,-26.8382194671
9366,-26.8396329243
9367,-26.8410464115
9368,-26.8424599288
9369,-26.8438734761
9370,-26.8452870534
9371,-26.8467006609
9372,-26.8481142984
9373,-26.849527966
9374,-26.8509416638
9375,-26.8523553917
9376,-26.8537691498
9377,-26.8551829381
9378,-26.8565967565
9379,-26.8580106052
9380,-26.859424484
9381,-26.8608383931
9382,-26.8622523324
9383,-26.8636663019
9384,-26.8650803017
9385,-26.8664943317
9386,-26.8679083919
9387,-26.8693224824
9388,-26.8707366031
9389,-26.8721507541
9390,-26.8735649353
9391,-26.8749791467
9392,-26.8763933884
9393,-26.8778076603
9394,-26.8792219624
9395,-26.8806362948
9396,-26.8820506573
9397,-26.88346505
9398,-26.8848794729
9399,-26.886293926
9400,-26.8877084092
9401,-26.8891229226
9402,-26.8905374661
9403,-26.8919520396
9404,-26.8933666433
9405,-26.894781277
9406,-26.8961959407
9407,-26.8976106344
9408,-26.8990253582
9409,-26.9004401118
9410,-26.9018548954
9411,-26.9032697089
9412,-26.9046845523
9413,-26.9060994254
9414,-26.9075143284
9415,-26.9089292611
9416,-26.9103442236
9417,-26.9117592157
9418,-26.9131742374
9419,-26.9145892888
9420,-26.9160043697
9421,-26.9174194801
9422,-26.91883462
9423,-26.9202497893
9424,-26.9216649879
9425,-26.9230802159
9426,-26.9244954731
9427,-26.9259107595
9428,-26.9273260751
9429,-26.9287414198
9430,-26.9301567934
9431,-26.9315721961
9432,-26.9329876276
9433,-26.934403088
9434,-26.9358185772
9435,-26.9372340951
9436,-26.9386496416
9437,-26.9400652166
9438,-26.9414808202
9439,-26.9428964522
9440,-26.9443121125
9441,-26.9457278011
9442,-26.9471435179
9443,-26.9485592627
9444,-26.9499750356
9445,-26.9513908365
9446,-26.9528066652
9447,-26.9542225216
9448,-26.9556384057
9449,-26.9570543174
9450,-26.9584702566
9451,-26.9598862232
9452,-26.961302217
9453,-26.9627182381
9454,-26.9641342863
9455,-26.9655503614
9456,-26.9669664635
9457,-26.9683825923
9458,-26.9697987479
9459,-26.9712149299
9460,-26.9726311385
9461,-26.9740473734
9462,-26.9754636345
9463,-26.9768799217
9464,-26.978296235
9465,-26.9797125741
9466,-26.981128939
9467,-26.9825453295
9468,-26.9839617455
9469,-26.9853781869
9470,-26.9867946535
9471,-26.9882111453
9472,-26.989627662
9473,-26.9910442036
9474,-26.99246077
9475,-26.9938773609
9476,-26.9952939762
9477,-26.9967106158
9478,-26.9981272796
9479,-26.9995439675
9480,-27.0009606791
9481,-27.0023774145
9482,-27.0037941735
9483,-27.0052109558
9484,-27.0066277615
9485,-27.0080445902
9486,-27.0094614418
9487,-27.0108783163
9488,-27.0122952133
9489,-27.0137121329
9490,-27.0151290747
9491,-27.0165460386
9492,-27.0179630245
9493,-27.0193800322
9494,-27.0207970615
9495,-27.0222141122
9496,-27.0236311842
9497,-27.0250482773
9498,-27.0264653913
9499,-27.027882526
9500,-27.0292996812
9501,-27.0307168568
9502,-27.0321340526
9503,-27.0335512683
9504,-27.0349685038
9505,-27.0363857589
9506,-27.0378030334
9507,-27.0392203271
9508,-27.0406376399
9509,-27.0420549714
9510,-27.0434723215
9511,-27.04488969
9512,-27.0463070767
9513,-27.0477244814
9514,-27.0491419039
9515,-27.050559344
9516,-27.0519768014
9517,-27.0533942759
9518,-27.0548117674
9519,-27.0562292756
9520,-27.0576468002
9521,-27.0590643412
9522,-27.0604818982
9523,-27.061899471
9524,-27.0633170594
9525,-27.0647346632
9526,-27.0661522821
9527,-27.0675699159
9528,-27.0689875644
9529,-27.0704052273
9530,-27.0718229045
9531,-27.0732405956
9532,-27.0746583004
9533,-27.0760760187
9534,-27.0774937503
9535,-27.0789114948
9536,-27.0803292521
9537,-27.0817470219
9538,-27.083164804
9539,-27.0845825981
9540,-27.0860004039
9541,-27.0874182212
9542,-27.0888360498
9543,-27.0902538893
9544,-27.0916717396
9545,-27.0930896003
9546,-27.0945074713
9547,-27.0959253521
9548,-27.0973432427
9549,-27.0987611426
